timestamp,symbol,rd_value,open,high,low,close,volume,signal_barrier
1770457680000,HIVE,-0.013181613,0.07494,0.075,0.07481,0.07485,65919,1
1770457740000,HIVE,0.022548338,0.07485,0.07515,0.07484,0.07511,53767,1
1770457800000,HIVE,0.09951639,0.07511,0.07527,0.07503,0.07523,29408,1
1770457860000,HIVE,0.11802043,0.07523,0.07529,0.07522,0.07522,2455,1
1770457920000,HIVE,0.08611545,0.07522,0.07522,0.07518,0.07518,432,-1
1770457980000,HIVE,0.07915914,0.07518,0.07523,0.07518,0.07523,141,-1
1770458100000,HIVE,0.18766217,0.07506,0.07595,0.07506,0.07593,177374,1
1770458160000,HIVE,0.13210782,0.07506,0.07514,0.07506,0.07512,3286,-1
1770458220000,HIVE,0.13329968,0.07512,0.07512,0.07508,0.07508,1624,1
1770458280000,HIVE,0.12665097,0.07508,0.07515,0.07506,0.07506,4313,-1
1770458340000,HIVE,0.31269485,0.07506,0.07595,0.07506,0.07593,168151,1
1770458400000,HIVE,0.6038037,0.07593,0.07597,0.0756,0.0759,69817,1
1770458460000,HIVE,0.6136922,0.07579,0.07607,0.07579,0.07593,238524,1
1770458520000,HIVE,0.7106468,0.07593,0.07652,0.07593,0.07624,265364,1
1770458580000,HIVE,0.7468264,0.07624,0.07653,0.07608,0.07632,50069,1
1770458640000,HIVE,0.6174547,0.07632,0.07632,0.07577,0.07588,162259,-1
1770458700000,HIVE,0.47069255,0.07588,0.07607,0.07566,0.07567,12659,-1
1770458760000,HIVE,0.40195492,0.07567,0.07572,0.07567,0.07572,849,-1
1770458820000,HIVE,0.45479596,0.07572,0.07603,0.07567,0.07587,34648,1
1770458880000,HIVE,0.4763384,0.07587,0.07591,0.07586,0.07591,2535,1
1770458940000,HIVE,0.51373893,0.07591,0.07611,0.07591,0.07602,5409,1
1770459000000,HIVE,0.5301088,0.07602,0.07602,0.07602,0.07602,0,1
1770459060000,HIVE,0.4767328,0.07609,0.07609,0.07571,0.07597,168760,-1
1770459120000,HIVE,0.5882033,0.07597,0.07649,0.07597,0.07645,6430,1
1770459180000,HIVE,0.6392699,0.07645,0.07647,0.07622,0.07628,5172,1
1770459240000,HIVE,0.5474982,0.07628,0.07628,0.0761,0.0761,3831,-1
1770459300000,HIVE,0.6710388,0.0761,0.07639,0.0761,0.07639,8315,1
1770459360000,HIVE,0.665004,0.07628,0.07628,0.07628,0.07628,770,-1
1770459420000,HIVE,0.73047286,0.07628,0.07668,0.07624,0.07656,47317,1
1770459480000,HIVE,0.89708334,0.07656,0.07717,0.07656,0.07698,89619,1
1770459540000,HIVE,0.8706439,0.07698,0.07704,0.07657,0.0766,200308,-1
1770459600000,HIVE,0.98524857,0.0766,0.07668,0.0766,0.07667,824,1
1770459660000,HIVE,1.0337713,0.07707,0.0771,0.07686,0.07691,26504,1
1770459720000,HIVE,1.0339262,0.07691,0.07716,0.07685,0.07716,208665,1
1770459780000,HIVE,1.1163445,0.07716,0.07739,0.07701,0.07735,22396,1
1770459840000,HIVE,1.0747737,0.07735,0.07735,0.07692,0.07709,275620,-1
1770459900000,HIVE,1.1688509,0.07709,0.07732,0.07708,0.07713,16552,1
1770459960000,HIVE,0.9923167,0.07713,0.07713,0.0765,0.0765,53628,-1
1770460020000,HIVE,0.7932693,0.0765,0.07677,0.0762,0.0762,29772,-1
1770460080000,HIVE,0.5564685,0.0762,0.07628,0.07558,0.07566,61690,-1
1770460140000,HIVE,0.50606763,0.07566,0.07605,0.07566,0.07592,10680,-1
1770460200000,HIVE,0.19534926,0.07592,0.07618,0.07592,0.07602,31798,-1
1770460260000,HIVE,0.36325243,0.07647,0.07672,0.07634,0.07672,25988,1
1770460320000,HIVE,0.40602654,0.07672,0.07672,0.07661,0.07661,91,1
1770460380000,HIVE,0.27052665,0.07661,0.07661,0.07618,0.07618,17635,-1
1770460440000,HIVE,0.2345597,0.07618,0.07654,0.07618,0.07641,92535,-1
1770460500000,HIVE,0.21501783,0.07641,0.07641,0.07572,0.07582,214471,-1
1770460560000,HIVE,0.10475721,0.07582,0.07592,0.07578,0.07592,10027,-1
1770460620000,HIVE,0.101681165,0.07592,0.07604,0.07565,0.07579,77413,-1
1770460680000,HIVE,0.04370108,0.07579,0.07589,0.07558,0.07564,54324,-1
1770460740000,HIVE,-0.034741126,0.07564,0.07568,0.07541,0.07549,36267,-1
1770460800000,HIVE,-0.18438461,0.07549,0.07603,0.07549,0.07579,69746,-1
1770460860000,HIVE,-0.051266603,0.07579,0.07621,0.07579,0.0761,4076,1
1770460920000,HIVE,0.0100558475,0.0761,0.0761,0.0761,0.0761,0,1
1770460980000,HIVE,0.0056911246,0.0761,0.07619,0.07604,0.07604,101575,-1
1770461040000,HIVE,-0.020125417,0.07604,0.07604,0.07604,0.07604,0,-1
1770461100000,HIVE,0.09646979,0.07604,0.07612,0.07594,0.07594,58476,1
1770461160000,HIVE,0.0030863138,0.07594,0.07594,0.07569,0.07569,2665,-1
1770461220000,HIVE,0.021433296,0.07569,0.07601,0.07569,0.07601,10379,1
1770461280000,HIVE,0.041856606,0.07601,0.07601,0.0757,0.07584,80163,1
1770461340000,HIVE,0.16022047,0.07584,0.07643,0.07584,0.07643,33082,1
1770461400000,HIVE,0.47144002,0.07643,0.07644,0.07635,0.07635,6511,1
1770461460000,HIVE,0.47592512,0.07666,0.07668,0.07639,0.07644,64700,1
1770461520000,HIVE,0.52116513,0.07644,0.07685,0.07644,0.07685,7698,1
1770461580000,HIVE,0.5777627,0.07685,0.07685,0.07669,0.0767,8871,1
1770461640000,HIVE,0.53284794,0.0767,0.0767,0.07668,0.07668,132,-1
1770461700000,HIVE,0.5861584,0.07668,0.07668,0.07668,0.07668,0,1
1770461760000,HIVE,0.5882261,0.07657,0.0767,0.07654,0.0767,4456,1
1770461820000,HIVE,0.7222644,0.0767,0.07713,0.0767,0.07713,11316,1
