timestamp;symbol;rd_value;open;high;low;close;volume;signal_barrier
1769975640000;ACU;0.08989711;0.16158;0.16275;0.16157;0.1625;33222;1
1769975700000;ACU;0.19657484;0.1625;0.16326;0.16135;0.16142;142541;1
1769975760000;ACU;0.10682745;0.16295;0.16295;0.16174;0.16223;57263;-1
1769975820000;ACU;-0.028755635;0.16223;0.16223;0.16135;0.1614;57288;-1
1769975880000;ACU;-0.06886008;0.1614;0.16176;0.16135;0.16163;16274;-1
1769975940000;ACU;0.02214148;0.16163;0.16235;0.16136;0.16235;37936;1
1769976000000;ACU;0.052346237;0.16235;0.16269;0.16153;0.16153;63196;1
1769976060000;ACU;-0.12492831;0.16153;0.1619;0.1605;0.1607;32639;-1
1769976120000;ACU;-0.37204698;0.1607;0.1607;0.15895;0.15916;207834;-1
1769976180000;ACU;-0.5548316;0.15916;0.15916;0.15823;0.15874;131143;-1
1769976240000;ACU;-0.64590955;0.15874;0.15874;0.1574;0.15775;90405;-1
1769976300000;ACU;-1.5177586;0.15777;0.15777;0.15581;0.15698;247361;-1
1769976360000;ACU;-1.567149;0.15693;0.15701;0.15604;0.1563;57151;-1
1769976420000;ACU;-1.4804655;0.15616;0.15743;0.15616;0.15703;107851;1
1769976480000;ACU;-1.3352171;0.15712;0.15745;0.15695;0.157;43331;1
1769976540000;ACU;-1.3873205;0.15703;0.15721;0.15615;0.15645;45624;-1
1769976600000;ACU;-1.4289633;0.1564;0.15651;0.1561;0.1561;30855;-1
1769976660000;ACU;-1.4498284;0.15611;0.15618;0.15585;0.15585;21961;-1
1769976720000;ACU;-1.1746877;0.1558;0.15878;0.15562;0.15805;317313;1
1769976780000;ACU;-1.096836;0.15796;0.15818;0.1562;0.15686;89385;1
1769976840000;ACU;-0.8668301;0.1569;0.15969;0.15683;0.15955;83381;1
1769976900000;ACU;-0.48694992;0.1594;0.15972;0.1577;0.1584;90378;1
1769976960000;ACU;-0.5716871;0.15834;0.15878;0.15801;0.1585;40798;-1
1769977020000;ACU;-0.74225473;0.15811;0.15844;0.15695;0.15695;42199;-1
1769977080000;ACU;-0.8812726;0.15675;0.15735;0.15628;0.15735;41342;-1
1769977140000;ACU;-0.8078574;0.15719;0.15767;0.15672;0.15714;24138;1
1769977200000;ACU;-0.7350972;0.15714;0.15886;0.15714;0.15864;60885;1
1769977260000;ACU;-0.6158554;0.15879;0.15904;0.15753;0.1584;51330;1
1769977320000;ACU;-0.50632745;0.1586;0.15955;0.15835;0.15914;35702;1
