timestamp;symbol;rd_value;open;high;low;close;volume;signal_barrier
1770573120000;WHITEWHALE;-0.019245017;0.12543;0.1257;0.12431;0.12467;279380;-1
1770573180000;WHITEWHALE;-0.050861485;0.12467;0.12523;0.12465;0.12479;61580;-1
1770573240000;WHITEWHALE;-0.06596155;0.12479;0.12542;0.12428;0.12435;116530;-1
1770573300000;WHITEWHALE;0.3763341;0.12435;0.12832;0.12414;0.12655;1330410;1
1770573360000;WHITEWHALE;0.62612134;0.12655;0.1282;0.1263;0.12715;694930;1
1770573420000;WHITEWHALE;0.5041566;0.12696;0.12708;0.12657;0.12672;81600;-1
1770573480000;WHITEWHALE;0.5773794;0.12684;0.12784;0.12684;0.12744;144340;1
1770573540000;WHITEWHALE;0.47327027;0.12743;0.1275;0.127;0.12701;68320;-1
1770573600000;WHITEWHALE;0.35509074;0.12657;0.12694;0.12631;0.12655;107220;-1
1770573660000;WHITEWHALE;0.31237695;0.12658;0.12675;0.12642;0.12653;18070;-1
1770573720000;WHITEWHALE;0.34960592;0.12634;0.12711;0.12634;0.12699;122300;1
1770573780000;WHITEWHALE;0.3084824;0.12673;0.12692;0.12651;0.12676;40380;-1
1770573840000;WHITEWHALE;0.2723639;0.1263;0.12673;0.12618;0.12664;52540;-1
1770573900000;WHITEWHALE;0.08510748;0.12649;0.12664;0.12649;0.12661;5370;-1
1770573960000;WHITEWHALE;-0.0307122;0.12558;0.12585;0.12554;0.12578;63940;-1
1770574020000;WHITEWHALE;0.089058235;0.12562;0.12594;0.12559;0.12594;57290;1
1770574080000;WHITEWHALE;0.2574764;0.12617;0.12672;0.12613;0.12663;73380;1
1770574140000;WHITEWHALE;0.3880872;0.12684;0.12734;0.12684;0.12717;58160;1
1770574200000;WHITEWHALE;0.32354227;0.12702;0.12733;0.127;0.12712;18710;-1
1770574260000;WHITEWHALE;0.30194372;0.12684;0.12723;0.12677;0.12723;38880;-1
1770574320000;WHITEWHALE;0.19360302;0.12683;0.12705;0.126;0.12624;73820;-1
1770574380000;WHITEWHALE;0.17154291;0.1264;0.12664;0.12616;0.12621;33000;-1
1770574440000;WHITEWHALE;0.12453071;0.1267;0.12683;0.12639;0.12659;42750;-1
1770574500000;WHITEWHALE;0.50959027;0.12596;0.12637;0.12589;0.12625;28290;1
1770574560000;WHITEWHALE;0.5403281;0.12618;0.12627;0.12608;0.12625;13830;1
1770574620000;WHITEWHALE;0.70617485;0.12618;0.1264;0.12618;0.12632;7440;1
1770574680000;WHITEWHALE;0.87044483;0.12735;0.12771;0.12675;0.12692;139550;1
1770574740000;WHITEWHALE;0.9147199;0.12755;0.12797;0.12753;0.12753;53320;1
1770574800000;WHITEWHALE;1.0593914;0.12772;0.12799;0.12757;0.12779;47930;1
1770574860000;WHITEWHALE;1.0392903;0.12782;0.12799;0.1276;0.12761;13140;-1
1770574920000;WHITEWHALE;0.99045676;0.12784;0.12814;0.12779;0.128;35540;-1
1770574980000;WHITEWHALE;0.91366434;0.12735;0.12735;0.12711;0.12724;34100;-1
1770575040000;WHITEWHALE;0.9004741;0.12745;0.12745;0.12728;0.12732;10900;-1
1770575100000;WHITEWHALE;1.2444127;0.12718;0.12729;0.12706;0.12729;21560;1
1770575160000;WHITEWHALE;1.2582021;0.1273;0.12736;0.12694;0.1271;29120;1
1770575220000;WHITEWHALE;1.3763528;0.12744;0.12783;0.12699;0.12783;97660;1
1770575280000;WHITEWHALE;1.5363696;0.12815;0.12833;0.12804;0.12826;13200;1
1770575340000;WHITEWHALE;1.9699317;0.12842;0.12866;0.12775;0.12787;83220;1
1770575400000;WHITEWHALE;2.3892586;0.13071;0.13164;0.13064;0.13064;248380;1
1770575460000;WHITEWHALE;2.4615002;0.13093;0.13136;0.13077;0.13136;83070;1
1770575520000;WHITEWHALE;2.4579654;0.13174;0.13177;0.13116;0.13139;70970;-1
1770575580000;WHITEWHALE;2.318785;0.1312;0.13133;0.13095;0.13108;42090;-1
1770575640000;WHITEWHALE;2.276762;0.13088;0.13126;0.13075;0.13091;39900;-1
1770575700000;WHITEWHALE;2.1228771;0.13104;0.13136;0.13077;0.13089;114130;-1
1770575760000;WHITEWHALE;2.053615;0.13088;0.13117;0.13044;0.13069;127380;-1
1770575820000;WHITEWHALE;1.9920982;0.13079;0.13091;0.13072;0.13086;23540;-1
1770575880000;WHITEWHALE;1.9338017;0.13051;0.13087;0.13051;0.13071;50060;-1
1770575940000;WHITEWHALE;1.9368432;0.13045;0.13069;0.13044;0.13057;37190;1
1770576000000;WHITEWHALE;1.4089121;0.13078;0.13104;0.13071;0.13077;62470;-1
1770576060000;WHITEWHALE;1.144071;0.13051;0.13062;0.13039;0.13039;24250;-1
1770576120000;WHITEWHALE;0.9345362;0.12916;0.12944;0.12906;0.12935;36210;-1
1770576180000;WHITEWHALE;0.6538301;0.12891;0.12897;0.12767;0.12783;117290;-1
1770576240000;WHITEWHALE;0.41822538;0.12754;0.128;0.12703;0.12732;107340;-1
1770576300000;WHITEWHALE;-0.37440586;0.12718;0.12754;0.12708;0.1274;104480;-1
1770576360000;WHITEWHALE;-0.3401868;0.12667;0.12754;0.12667;0.1272;65600;1
1770576420000;WHITEWHALE;-0.30376425;0.12734;0.12775;0.12727;0.12751;72190;1
1770576480000;WHITEWHALE;-0.4048465;0.12702;0.12743;0.12683;0.12693;35140;-1
1770576540000;WHITEWHALE;-0.380959;0.12685;0.12689;0.12677;0.12689;18610;1
1770576600000;WHITEWHALE;-0.24623865;0.12711;0.12746;0.12702;0.12746;67090;1
1770576660000;WHITEWHALE;-0.24155317;0.12743;0.12769;0.12692;0.12696;69550;1
1770576720000;WHITEWHALE;-0.24053998;0.12726;0.12746;0.1271;0.12743;29080;1
1770576780000;WHITEWHALE;-0.26098824;0.12736;0.12736;0.1269;0.1269;14820;-1
1770576840000;WHITEWHALE;-0.29257905;0.1272;0.1272;0.12675;0.12694;8410;-1
1770576900000;WHITEWHALE;-0.2966292;0.1272;0.12734;0.12693;0.12722;31510;-1
1770576960000;WHITEWHALE;-0.2761158;0.12727;0.12727;0.12715;0.12716;13300;1
1770577020000;WHITEWHALE;-0.31096786;0.12731;0.12731;0.1271;0.12712;6880;-1
